"BULAN"|"WITEL"|"STO"|"STATUS_LOSS"|"TOTAL"|"PLEVEL1"|"PLEVEL2"|"JUMLAH"|"SUBTOTAL"
"202209"|JAKSEL|KAL|Churn APS|0|ARPU_KW2|<500K|4|0
"202209"|JAKSEL|KAL|Churn APS|0|ARPU_KW2|>= 700K|1|0
"202209"|JAKSEL|KAL|New CT0|0|ARPU_KW2|UNKNOWN|1|0
"202209"|JAKSEL|KAL|New CT0|0|ARPU_KW2|"300K s/d 500K"|105|0
"202209"|JAKSEL|KAL|New CT0|0|ARPU_KW2|"500K s/d 700K"|12|0
"202209"|JAKSEL|KAL|New CT0|0|ARPU_KW2|< 300K|110|0
"202209"|JAKSEL|KAL|New CT0|0|ARPU_KW2|>= 700K|7|0
"202209"|JAKSEL|KBY|Churn APS|0|ARPU_KW2|"300K s/d 500K"|31|0
"202209"|JAKSEL|KBY|Churn APS|0|ARPU_KW2|"500K s/d 700K"|1|0
"202209"|JAKSEL|KBY|Churn APS|0|ARPU_KW2|< 300K|13|0
"202209"|JAKSEL|KBY|Churn APS|0|ARPU_KW2|<1000K|3|0
"202209"|JAKSEL|KBY|Churn APS|0|ARPU_KW2|<10K|1|0
"202209"|JAKSEL|KBY|Churn APS|0|ARPU_KW2|<150K|25|0
"202209"|JAKSEL|KBY|Churn APS|0|ARPU_KW2|<250K|22|0
"202209"|JAKSEL|KBY|Churn APS|0|ARPU_KW2|<500K|12|0
"202209"|JAKSEL|KBY|Churn APS|0|ARPU_KW2|>1000K|1|0
"202209"|JAKSEL|KBY|Churn APS|0|ARPU_KW2|>= 700K|4|0
"202209"|JAKSEL|KBY|New CT0|0|ARPU_KW2|"300K s/d 500K"|111|0
"202209"|JAKSEL|KBY|New CT0|0|ARPU_KW2|"500K s/d 700K"|14|0
"202209"|JAKSEL|KBY|New CT0|0|ARPU_KW2|< 300K|113|0
"202209"|JAKSEL|KBY|New CT0|0|ARPU_KW2|>= 700K|16|0
