"BULAN"|"WITEL"|"STO"|"TOTAL"|"PLEVEL1"|"PLEVEL2"|"JUMLAH"|"SUBTOTAL"
"202208"|BANTEN|SAG|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|882|0
"202208"|BANTEN|SAG|0|CATEGORY_PACKET_LOSS|BAD|180|0
"202208"|BANTEN|SAG|0|CATEGORY_PACKET_LOSS|GOOD|404|0
"202208"|BANTEN|SAG|0|CATEGORY_PACKET_LOSS|VERY BAD|5|0
"202208"|BANTEN|SAG|0|CATEGORY_PACKET_LOSS|VERY GOOD|55|0
"202208"|BANTEN|SAM|0|CATEGORY_PACKET_LOSS|UNKNOWN|642|0
"202208"|BANTEN|SAM|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|1430|0
"202208"|BANTEN|SAM|0|CATEGORY_PACKET_LOSS|BAD|279|0
"202208"|BANTEN|SAM|0|CATEGORY_PACKET_LOSS|GOOD|734|0
"202208"|BANTEN|SAM|0|CATEGORY_PACKET_LOSS|VERY BAD|5|0
"202208"|BANTEN|SAM|0|CATEGORY_PACKET_LOSS|VERY GOOD|109|0
"202208"|BANTEN|SEG|0|CATEGORY_PACKET_LOSS|UNKNOWN|4705|0
"202208"|BANTEN|SEG|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|7177|0
"202208"|BANTEN|SEG|0|CATEGORY_PACKET_LOSS|BAD|1914|0
"202208"|BANTEN|SEG|0|CATEGORY_PACKET_LOSS|GOOD|6556|0
"202208"|BANTEN|SEG|0|CATEGORY_PACKET_LOSS|VERY BAD|112|0
"202208"|BANTEN|SEG|0|CATEGORY_PACKET_LOSS|VERY GOOD|1777|0
"202208"|BANTEN|SKE|0|CATEGORY_PACKET_LOSS|UNKNOWN|297|0
